Name,UrlRV,URLYeti,Total Customs Clearances,Total Shipments,Customs Broker,Trade Data, Port Type
"Reliable Chemicals","",,,"","", ""
"Mitsubishi Cleansui","",,,"","", ""
"C K Car Care","",,,"","", ""
"Oil Chem","",,,"","", ""
"Titan Coatings International","",,,"","", ""
"Chevron Products Company U.S.A.","",,,"","", ""
"IDentify Labs","",,,"","", ""
"Gallade Chemical","",,,"","", ""
"Sage Industries","",,,"","", ""
"Winslow Browning","",,,"","", ""
"EnviroSense","",,,"","", ""
"TN Compounds","",,,"","", ""
"Shital Industries","",,,"","", ""
"Guardian Lima","https://app.revenuevessel.com/dashboard/importers/21a27f2f-89b4-4a49-bf13-e855afabb575",1,,"PERIMETER INTERNATIONAL-1","", "Air-1"
"Bond Chemical Co","",,,"","", ""
"Bioproducts","",,,"","", ""
"PETER-LACKE USA","",,,"","", ""
"Stoller Usa","https://app.revenuevessel.com/dashboard/importers/4415e4ec-ba72-425b-bb0b-2d5c979b534d",40,,"LUIS ALBERTO MARTINEZ CHB, INC.-40","", "Cross Border-40"
"N/A","",,,"","", ""
"Express Chem; Environmental Division","",,,"","", ""
"Magna-Bon II","",,,"","", ""
"Boracay USA","",,,"","", ""
"Jitter Bean Coffee","",,,"","", ""
"LA Chemicals","",,,"","", ""
"Rex Chemical Corp.","",,,"","", ""
"Asia Union Electronic Chemicals-Reno","",,,"","", ""
"Mississippi Phosphates","",,,"","", ""
"DeLarean Co 3","",,,"","", ""
"IOSSO Products","",,,"","", ""
"AOS Thermal Compounds","",,,"","", ""
"Pegus Chemical","",,,"","", ""
"HongdaChem","",,,"","", ""
"ITALTECNO S.R.L.","",,,"","", ""
"ARROWSTAR","",,,"","", ""
"Weldbond USA","",,,"","", ""
"PO2 Labs","",,,"","", ""
"Solar Clean Water Solution","",,,"","", ""
"Golden Harvest Seeds","",,,"","", ""
"Cytech Products","https://app.revenuevessel.com/dashboard/importers/2db1d621-8876-48a5-a66c-578332ef19a1",25,,"A N DERINGER, INC.-15, MITSUI-SOKO (U.S.A.) INCORPORATED-9, C.H. ROBINSON INTERNATIONAL, INC.-1","", "Air-23, Ocean-1, Ambiguous-1"
"Acrotein Chembio","",,,"","", ""
"hci chemtec","",,,"","", ""
"Natural Health Science","https://app.revenuevessel.com/dashboard/importers/8ae2d69c-0dc2-4b42-9fd2-b622664d59e4",33,,"CLASQUIN USA INC-33","", "Air-33"
"YMCA of Greater Saint Louis","",,,"","", ""
"Uniroyal Goodrich Tire","",,,"","", ""
"MGC Advanced Polymers","https://app.revenuevessel.com/dashboard/importers/8b599e08-e728-4af6-a19f-983945cb2280",20,64,"GEODIS USA INC.-20","South Korea-61, China-4", "Ocean-19, Air-1"
"Zeller Polymer Solutions","",,,"","", ""
"FoodSafe","",,,"","", ""
"Raani","",,,"","", ""
"NuFlux","https://app.revenuevessel.com/dashboard/importers/6b6513fb-a59d-4bef-af2c-4beacfd65414",1451,,"TRANS AMERICAN CUSTOMS BROKERS-1451","", "Cross Border-1442, Ambiguous-9"
"Surpass Chemical Co","",,,"","", ""
"Madhuraj Gases Pvt.","",,,"","", ""
"Stanford Powder","",,,"","", ""
"Illbruck Sealant Systems","",,,"","", ""
"Power Engineering Company","",,,"","", ""
"Affyx Adhesives","",,,"","", ""
"Professional Cleaning Supply","",,,"","", ""
"Waterscience","",,,"","", ""
"Genlabs","",,,"","", ""
"Chautauqua Chemicals Co.","",,,"","", ""
"Lowe Chemical","",,,"","", ""
"DS Chemphy","",,,"","", ""
"Axxess Chemicals","",,,"","", ""
"NONTOXIC CERTIFIED","",,,"","", ""
"KoreChem","",,,"","", ""
"Mobile Rosin Oil Company","",,,"","", ""
"BBJ Environmental","",,,"","", ""
"Plastic 2 Green","",,,"","", ""
"Water & Energy Systems Technology","",,,"","", ""
"NP Group","",,,"","", ""
"Fluorotech USA","",,,"","", ""
"Planet Turf","",,,"","", ""
"Ribelin Sales","",,,"","", ""
"Fielco Adhesives","",,,"","", ""
"U.S. Polychemical Corp., Bowling division","",,,"","", ""
"Industrias Quimicas Del Valles S.A.","",,,"","", ""
"K & S Distributors","",,,"","", ""
"Decontamination Solutions","",,,"","", ""
"Power Kleen","",,,"","", ""
"HIGH CHEM","",,,"","", ""
"Nanomaterials","",,,"","", ""
"Products Chemical","",,,"","", ""
"Tyler Enterprises","",,,"","", ""
"MotoShield Pro","",,,"","", ""
"Taber's Products","",,,"","", ""
"CHIEFTAIN TRAILERS LIMITED","",,,"","", ""
"ACRYL","",,,"","", ""
"Highpoint Lawn Service","",,,"","", ""
"Demeter Technologies","",,,"","", ""
"Libra Technical Center","",,,"","", ""
"Sprayman","",,,"","", ""
"Carolina Soya","",,,"","", ""
"Accel pharmtech","",,,"","", ""
"Allchem","",,,"","", ""
"Global Hydrogen Energy","",,,"","", ""
"Hi-Valley Chemical","",,,"","", ""
"Mereco Technologies","",,,"","", ""
"BASF TOTAL Petrochemicals","",,,"","", ""
"EZclean","",,,"","", ""
"Husker Ag","",,,"","", ""
"Seismic Blends","",,,"","", ""
"Handi-Clean Products","",,,"","", ""
"Fci Technology","https://app.revenuevessel.com/dashboard/importers/de092a95-514b-4c44-875a-c517863c4ae1",,5,"","India-5", ""
"Applied Technologies","",,,"","", ""
"Culligan Water Systems of Chattanooga","",,,"","", ""
"Progressive Grower Agricultural & Turf Supply","",,,"","", ""
"Tru-Chem Company","",,,"","", ""
"DuraMet Fluid Solutions","",,,"","", ""
"New Generation Biofuels","",,,"","", ""
"PLC","",,,"","", ""
"WISESPRAY INTERNATIONAL","",,,"","", ""
"The Lyman Group","",,,"","", ""
"Kunzheng Biotech","",,,"","", ""
"NoFire Technologies","",,,"","", ""
"Rhamnolipid","",,,"","", ""
"Perry Chemical","https://app.revenuevessel.com/dashboard/importers/a199f1ff-aebf-4092-9311-145dfbe408a8",275,719,"ALL-WAYS FORWARDING INTERNATIONAL,-121, ODYSSEY INTERNATIONAL SERVICES, INC-97, BARINCO INTERNATIONAL CORPORATION-43","Taiwan-470, Panama-126, South Korea-71", "Ocean-154, Ambiguous-121"
"Globe Chemical Company","",,,"","", ""
"Green Valley Chemical","",,,"","", ""
"Chemtec Latin America","",,,"","", ""
"Agrichem international","",,,"","", ""
"Allied International Specialty Chemicals","",,,"","", ""
"Asahi Glass Fluoropolymers USA","",,,"","", ""
"MarketsandMarkets Water Treatment","",,,"","", ""
"Texx Chemical Technologies","",,,"","", ""
"Walter Louis Fluid","",,,"","", ""
"KERR Mcgee","",,,"","", ""
"Avinthia","",,,"","", ""
"Booyah Clean","",,,"","", ""
"K-Chemicals","",,,"","", ""
"Union Specialties","",,,"","", ""
"HNU-PID Analyzers","",,,"","", ""
"Sps Alfachem","",,,"","", ""
"Grupo Rial","",,,"","", ""
"Enichem Elastomers America","",,,"","", ""
"Marathon Commodities","",,,"","", ""
"Fujifilm Manufacturing U.S.A.","",,,"","", ""
"Blackman Uhler","",,,"","", ""
"Moore Business Forms & Systems","",,,"","", ""
"ClenzOzone","",,,"","", ""
"Mitsuya Boeki Usa","",,,"","", ""
"Cpj Technologies","",,,"","", ""
"ChemMaster International","",,,"","", ""
"Melvin Weaver & Sons","",,,"","", ""
"Indusco","",,,"","", ""
"Trust chemical Seller","",,,"","", ""
"Geneva Nitrogen","",,,"","", ""
"AriChem","",,,"","", ""
"Greenwater Industries","",,,"","", ""
"Peacock Colors","",,,"","", ""
"ViruStar CP","",,,"","", ""
"Witco","",,,"","", ""
"MAXGARD UV Protection :: Plastics, Coatings and Adhesive Applications","",,,"","", ""
"AGRA TURF","",,,"","", ""
"WSI Water","",,,"","", ""
"Avchem","",,,"","", ""
"Shree Pushkar Petro Products","",,,"","", ""
"TENNESSEE TECHNICAL COATINGS","",,,"","", ""
"Chem Pak","",,,"","", ""
"University of South Carolina Dept. of Chemistry and Biochemistry","https://app.revenuevessel.com/dashboard/importers/49404f7d-140c-4f66-be09-54b4ae18922d",7,2,"ROGERS & BROWN CUSTOM BROKERS, INC.-6, ATLANTA CUSTOMS BRK-1","China-8", "Air-6, Ocean-1"
"Ozone Sanitation Systems","",,,"","", ""
"Arcadia Chemical","",,,"","", ""
"IntelliChem","",,,"","", ""
"Industrial Water Management","",,,"","", ""
"Green Chem Laboratories","",,,"","", ""
"Bechtel Petroleum Operations","",,,"","", ""
"American Union Chemical-Amuco","",,,"","", ""
"CMA Refinishing Solutions","",,,"","", ""
"Hychem International","",,,"","", ""
"Brown Janitor Supply","",,,"","", ""
"PTFE Recycling Coalition","",,,"","", ""
"Gustafson","",,,"","", ""
"GP Chemicals","",,,"","", ""
"J T Baker Chemical","",,,"","", ""
"Duckworth Chemical","",,,"","", ""
"Symcoat","",,,"","", ""
"Kel Chemicals","",,,"","", ""
"John Henry Enterprises","",,,"","", ""
"Uniroyal Chemical","",,,"","", ""
"Professional Bathtub Refinishers Association","",,,"","", ""
"Scranton Associates","",,,"","", ""
"Faculty Pharmacy","",,,"","", ""
"Stowe Woodward","",,,"","", ""
"Bri-Chem Supply","",,,"","", ""
"Silpak, division of Polytek Development","",,,"","", ""
"Valley Window Cleaning","",,,"","", ""
"G E Betz","",,,"","", ""
"Conagra Poultry","",,,"","", ""
"Biro Technologies","",,,"","", ""
"Swepe-Tite","",,,"","", ""
"HERCULES","",,,"","", ""
"Mediums-999","https://app.revenuevessel.com/dashboard/importers/71470ab4-5f20-4f93-93a9-f67405445a5d",930,,"K & K INT'L LOGISTICS, LLC.-930","", "Cross Border-930"
"Colorado Hazardous Enviromental","",,,"","", ""
"Evergreen Nursing Home","",,,"","", ""
"RMC UK","https://app.revenuevessel.com/dashboard/importers/3c792742-1c51-4736-a8d5-458db6032c08",15,37,"NOATUM LOGISTICS USA LLC-15","United Kingdom-14, India-13, China-10", "Ambiguous-14, Ocean-1"
"Suinca","",,,"","", ""
"Intekneia Chemicals [New York, Paris, CDMX]","",,,"","", ""
"Precision Adhesives and Chemicals","",,,"","", ""
"John P Nissen Jr","",,,"","", ""
"Chemat Technology","",,,"","", ""
"CQ Concepts","",,,"","", ""
"ApTec","",,,"","", ""
"APOLLO CHEMICAL","https://app.revenuevessel.com/dashboard/importers/7beea0da-076e-42b6-be90-cfb6ddbcf4dd",,2,"","Mexico-2", ""
"OMNI Water Consultants","",,,"","", ""
"Diversey Water","",,,"","", ""
"Haarmann & Reimer","",,,"","", ""
"Gem Store","",,,"","", ""
"KING Additives","",,,"","", ""
"Fulflex of Vermont","",,,"","", ""
"Superior Stone Products","",,,"","", ""
"MGC PURE CHEMICAL AMERICA","",,,"","", ""
"Allied Signal","",,,"","", ""
"CAMERON CHEMICALS","https://app.revenuevessel.com/dashboard/importers/b0f26284-5935-4e58-af09-99fab24ddd8c",164,432,"JAS FORWARDING (USA), INC.-164","Panama-152, Mexico-72, Belgium-32", "Ocean-161, Air-2, Cross Border-1"
"RR Scientific","",,,"","", ""
"General Oil Company","",,,"","", ""
"GeneTools","",,,"","", ""
"Carlavo Pro","",,,"","", ""
"WinSynergy Chemical","",,,"","", ""
"Green Sand Chemicals","",,,"","", ""
"D.H. Litter","",,,"","", ""
"Leather Only","",,,"","", ""
"Masters of Property Sanitation","",,,"","", ""
"Germ Patrol USA","",,,"","", ""
"Agrosolutions","",,,"","", ""
"United Resins","",,,"","", ""
"Lucier Chemical Industries","",,,"","", ""
"Waterbury International Holdings / Wind Point Partners","https://app.revenuevessel.com/dashboard/importers/a873f43f-005a-4e53-94c8-72ead30cb9ef",12,85,"C & C CUSTOMS BROKERAGE, INC.-10, AFC INTERNATIONAL, LLC-1, JAS FORWARDING (USA), INC.-1","China-31, Israel-30, South Korea-12", "Cross Border-10, Ocean-1, Air-1"
"KC Chemicals","",,,"","", ""
"Super Petroleum","",,,"","", ""
"Advanced Refrigerant","",,,"","", ""
"Food Defend","",,,"","", ""
"Protect All","",,,"","", ""
"SEALCorpUSA","",,,"","", ""
"American Molecules","",,,"","", ""
"Eastern Oil","",,,"","", ""
"WARREN ADHESIVES","",,,"","", ""
"CHEM WAY USA","",,,"","", ""
"Sierra","",,,"","", ""
"Lewisburg Prison Project","",,,"","", ""
"Amoco Petroleum Additives","",,,"","", ""
"Technotrade International","https://app.revenuevessel.com/dashboard/importers/e15ba541-7004-4976-b9bc-a3ff92f398c1",9,14,"FRACHT FWO INC-9","Netherlands-14, Belgium-2", "Ocean-7, Air-2"
"HPI Products","",,,"","", ""
"Unipak","",,,"","", ""
"Odilon International","",,,"","", ""
"Evonik Goldschmidt Chemical","",,,"","", ""
"Icet","",,,"","", ""
"IBC MANUFACTURING COMPANY","",,,"","", ""
"Lubrikon Usa","",,,"","", ""
"Handi Clean","",,,"","", ""
"Premier Chemical Products","",,,"","", ""
"Vi-Cas Manufacturing Co.","",,,"","", ""
"Rantoul Products Textron","",,,"","", ""
"Flotek Protekol","",,,"","", ""
"PROTEK America","",,,"","", ""
"Fergin & Associates","",,,"","", ""
"GREGORY'S COMMERCIAL CLEANING","",,,"","", ""
"Haltermann Products","",,,"","", ""
"Soft Touch Dental Care","",,,"","", ""
"BLACK GOLD COMPOST","",,,"","", ""
"Chemical Marketing","",,,"","", ""
"JSC BROM","",,,"","", ""
"Graphite Matrix","",,,"","", ""
"Products Plus","",,,"","", ""
"Gulf States Utilities","",,,"","", ""
"Saiden","",,,"","", ""
"ICI Autocolor","",,,"","", ""
"PPBOXY Polypropylene Hollow Boards","",,,"","", ""
"Overall Supply","",,,"","", ""
"Selective Coatings & Inks","",,,"","", ""
"International Protective Services","",,,"","", ""
"Chemcept","",,,"","", ""
"RCP America","",,,"","", ""
"KAPLAN INDUSTRIAL CAR WASH SUPPLES","",,,"","", ""
"POLYPLEX USA LLC MANUFACTURE OF POLYESTER FILM","",,,"","", ""
"Snap On Tool","",,,"","", ""
"Agriventures","",,,"","", ""
"Greenturf","",,,"","", ""
"Burbank Chemicals","",,,"","", ""
"ShawCor Pipe Protection","",,,"","", ""
"XGroomed","",,,"","", ""
"Baker Oil Treating","",,,"","", ""
"Phenix Supply","",,,"","", ""
"Hall Chemical","",,,"","", ""
"US Static","",,,"","", ""
"BLASTING SOLUTIONS","",,,"","", ""
"Ace Paint and Hardware","https://app.revenuevessel.com/dashboard/importers/5a97abe8-ea10-4a79-abec-3f0a1f35ff2a",903,12,"EXPEDITORS INTERNATIONAL-901, EXPEDITORS TRADEWIN, LLC-2","Germany-13, Poland-4", "Ocean-890, Ambiguous-9, Air-4"
"Hartol","",,,"","", ""
"COLORAMICS","",,,"","", ""
"BacShield RTU","",,,"","", ""
"Refrigerants Center","",,,"","", ""
"G. J. NIKOLAS & CO.","",,,"","", ""
"Olympia Enterprises","",,,"","", ""
"Cyprus Foote Mineral","",,,"","", ""
"PETROLOGISTICS GP","",,,"","", ""
"Clear Lake Chemicals","",,,"","", ""
"Tip Top Resources","",,,"","", ""
"Calgon","",,,"","", ""
"Industrial Protective Coatings","",,,"","", ""
"CERAMIC COLOR & CHEMICAL MANUFACTURING","",,,"","", ""
"TecPak","",,,"","", ""
"König North America","",,,"","", ""
"Milazzo Industries","",,,"","", ""
"Twinoxide-USA","",,,"","", ""
"ADAMA USA","",,,"","", ""
"WELLMAN PLASTICS RECYCLING","",,,"","", ""
"BLUON","",,,"","", ""
"Water Chemical Service","",,,"","", ""
"R. A. SERAFINI","",,,"","", ""
"Wickman Chemical","",,,"","", ""
"Magic Finish","",,,"","", ""
"Nick Amster Workshop","",,,"","", ""
"EMD CHEMICALS","",,,"","", ""
"Industrial Paint Supply","",,,"","", ""
"Amar Trading","",,,"","", ""
"MOBILE PAINT MANUFACTURING","",,,"","", ""
"Florida CirTech","",,,"","", ""
"CroftgateUSA Corporate","",,,"","", ""
"Lake Erie Biofuels","",,,"","", ""
"TEMECULA QUALITY PLATING","",,,"","", ""
"ProChem Solutions","",,,"","", ""
"I R E","",,,"","", ""
"Key Chemical","",,,"","", ""
"High Country Chemical Supply","",,,"","", ""
"Avalon Chemicals","",,,"","", ""
"Harpure Enterprises","",,,"","", ""
"Consolidated Alloys","",,,"","", ""
"Velocity Chrome","",,,"","", ""
"Highland Pest Control","",,,"","", ""
"CRASTO GLASS & MIRROR CO.","",,,"","", ""
"Big Ten Party Stores","",,,"","", ""
"Ford Propane","",,,"","", ""
"Fuzion Technologies","",,,"","", ""
"Hydro Chemicals","",,,"","", ""
"Equinox Chemicals","",,,"","", ""
"Spectra Stable Isotopes","",,,"","", ""
"SWAROVSKI OPTIK NORTH AMERICA","",,,"","", ""
"Modern Chemicals Lab","",,,"","", ""
"KE Supply","",,,"","", ""
"Adco Alliedsignal","",,,"","", ""
"Courtaulds Aerospace","",,,"","", ""
"PETROLABS Co. Inc. USA","",,,"","", ""
"Seibert Powder Coatings","",,,"","", ""
"Arch Personal Care Products, L.P.","",,,"","", ""
"Leland Paper","",,,"","", ""
"Clarke Mosquito Control Products","",,,"","", ""
"RUSSTECH ADMIXTURES","https://app.revenuevessel.com/dashboard/importers/c7418c62-5975-4f50-854c-63e889cb3b81",88,2,"OEC LOGISTICS INC-67, UWL, INC.-21","China-90", "Air-88"
"SafeWash","",,,"","", ""
"Koa Kampgrounds","",,,"","", ""
"Tlc Maintenance","",,,"","", ""
"Warsaw Chemical","",,,"","", ""
"Tri Brothers","",,,"","", ""
"AES Somerset","",,,"","", ""
"World Chemical","",,,"","", ""
"Wards Pharmacy","",,,"","", ""
"ICI Acrylics","",,,"","", ""
"ISOCHEM COLORS","",,,"","", ""
"Basic Adhesives","",,,"","", ""
"Chou Chemical","",,,"","", ""
"Wilson Environmental","",,,"","", ""
"GOODHOME.COM","",,,"","", ""
"ITS-SPRINTURF HOLDINGS","",,,"","", ""
"Mgs Enterprises","",,,"","", ""
"Specialty Alcohols","",,,"","", ""
"MAXGARD 300 Benzophenone-6","",,,"","", ""
"Chempace","",,,"","", ""
"Standard Gas","",,,"","", ""
"Spectro Lab","",,,"","", ""
"Us Contractors","",,,"","", ""
"Chemnova Technologies","",,,"","", ""
"Bioedge","",,,"","", ""
"De Leuw Cather","",,,"","", ""
"Matsushita Avionics","",,,"","", ""
"Cargille Labs","",,,"","", ""
"Cardinal Chemicals","",,,"","", ""
"Shaw Global Energy Services","",,,"","", ""
"Iowa Paint Manufacturing","",,,"","", ""
"Paint City","",,,"","", ""
"Stretch Devices","",,,"","", ""
"VA Covid Killers","",,,"","", ""
"Medeva Pharmaceutical","",,,"","", ""
"Orca Composites","",,,"","", ""
"Devoe Coatings","",,,"","", ""
"EZChem","",,,"","", ""
"Poly Chem","",,,"","", ""
"Dearborn Chemical","",,,"","", ""
"Water Masters","",,,"","", ""
"Wolff Walsrode","",,,"","", ""
"Advanced ChemTech","",,,"","", ""
"Benod pestcontrol","",,,"","", ""
"Fabchem USA","",,,"","", ""
"Tiro Industries","",,,"","", ""
"Interfibe","",,,"","", ""
"Uniroyal Chemical Company Limited","",,,"","", ""
"The Glidden","",,,"","", ""
"Rayco Chemical","",,,"","", ""
"Kryptane Systems","",,,"","", ""
"Chemmark of Central Texas","",,,"","", ""
"J7 Coatings Group","",,,"","", ""
"OMG Americas","",,,"","", ""
"A & C CATALYSTS","",,,"","", ""
"InCon Process Systems","",,,"","", ""
"ALLOYS CLEANING","",,,"","", ""
"Southwest Georgia Ethanol","",,,"","", ""
"Superior Wastewater Treatment","",,,"","", ""
"Tipper Tie-Net","",,,"","", ""
"Koch Biological Solutions","",,,"","", ""
"Structural Plastics","",,,"","", ""
"ETS Schaefer","",,,"","", ""
"Gulf Coast Chemicals","",,,"","", ""
"Advanced Chemicals","",,,"","", ""
"Amoco Performance Products","",,,"","", ""
"Morrill Motors","",,,"","", ""
"Glenmar Manufacturing","",,,"","", ""
"Chameleon Industries","",,,"","", ""
"Account Service","",,,"","", ""
"Intersurface Dynamics","",,,"","", ""
"Baerlocher Production USA","",,,"","", ""
"Sanam","",,,"","", ""
"Mautz Paint","",,,"","", ""
"Goldshield USA","",,,"","", ""
"New Eezy Gro","",,,"","", ""
"Superior Plating","",,,"","", ""
"TUCKER ENERGY SERVICES HOLDINGS","",,,"","", ""
"Nanocor","",,,"","", ""
"Bb Service","",,,"","", ""
"PINK PLUM","",,,"","", ""
"Petroplast Chemical","",,,"","", ""
"Protheragen-ING","",,,"","", ""
"Radchem Products","https://app.revenuevessel.com/dashboard/importers/62f7edd2-cbfb-45e7-aec0-fde4236db6e0",100,,"RUSSELL A. FARROW (U.S.) INC.-100","", "Cross Border-100"
"Cherokee Chemical","https://app.revenuevessel.com/dashboard/importers/530ff806-aea5-4d78-9966-f5a4ff6951e7",1,2,"TRADE EXPEDITORS USA INCORPORATED-1","China-2", "Ocean-1"
"Soltec","",,,"","", ""
"eJoule","",,,"","", ""
"Amoco Polymers","",,,"","", ""
"Heads and Tails","",,,"","", ""
"Goldschmidt Chemical","",,,"","", ""
"Cross Country Installations & Service","",,,"","", ""
"JACAM CHEMICAL COMPANY 2013","",,,"","", ""
"VALPAC","",,,"","", ""
"Latex Foam International","",,,"","", ""
"Alternative Testing Labs","",,,"","", ""
"Radici Spandex","",,,"","", ""
"Power Service Products","https://app.revenuevessel.com/dashboard/importers/a18d7725-5f7e-4c38-a5c0-ebd4a260b42e",7,,"SOU-TIER, INC.-7","", "Cross Border-5, Air-2"
"FUJIFILM ELECTRONICS MATERIALS USA","",,,"","", ""
"Thermatrix","",,,"","", ""
"PPG Chemfil","",,,"","", ""
"Huemiller Superior Wood Stain","",,,"","", ""
"GSD Chem","",,,"","", ""
"HighchemEx","",,,"","", ""
"Cani","",,,"","", ""
"Coastal Chem","",,,"","", ""
"Tembec BTLSR","",,,"","", ""
"JETCOAT","",,,"","", ""
"test","",,,"","", ""
"Applied Chemical Specialties","",,,"","", ""
"Powerchem Technology","",,,"","", ""
"Sekisui Ta Industries","",,,"","", ""
"Joschem","",,,"","", ""
"Unimicro","",,,"","", ""
"Tribe of Light","",,,"","", ""
"DAK AMERICAS OF MISSISSIPPI","",,,"","", ""
"JFP Benefit Management","",,,"","", ""
"US Petrochemical China","",,,"","", ""
"EMS-CHEMIE NORTH AMERICA","",,,"","", ""
"Harrison Specialty","",,,"","", ""
"Dynamic Color Solutions","",,,"","", ""
"Third Coast Packaging","",,,"","", ""
"Hydroseal Valve","",,,"","", ""
"Crimbrew","",,,"","", ""
"SUNGRO PRODUCTS","",,,"","", ""
"Calabrian Chemicals","",,,"","", ""
"NIZH USA","",,,"","", ""
"Chemtec Chemical","",,,"","", ""
"PRECISE INDUSTRIAL COATINGS","",,,"","", ""
"Ag Chemicals","",,,"","", ""
"PrettyStuff","",,,"","", ""
"Lord Industrial Products","",,,"","", ""
"ICP Adhesives and Sealants","https://app.revenuevessel.com/dashboard/importers/046ac1b6-f534-46ac-9cde-920ca0813a1b",20,,"DACHSER USA AIR & SEA LOGISTICS INC-14, WORLDWIDE LOGISTICS CHB LLC-4, DOLLIFF & CO INC-1","", "Cross Border-7, Air-5, Ocean-3, Rail-3, Ambiguous-2"
"Keal Manufacturing","",,,"","", ""
"American Profol","",,,"","", ""
"Waste Control","",,,"","", ""
"KYOWA KIRIN USA HOLDINGS","",,,"","", ""
"Shawnee Chemical Co","",,,"","", ""
"Vaupell Midwest Molding & Tooling","",,,"","", ""
"Wilson Enterprises","",,,"","", ""
"Wesco Chemicals","",,,"","", ""
"Preventative Pest Control","",,,"","", ""
